,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,count_c2d,count_SCUBA2,Tkin,Tdust
39,39,247.132154674,-24.3094781024,161.187350029,0.0246465499328,0.018054598772,0.0210946336814,20.871052715,0.00716062475236,3.37729739506,0.0969383673714,0.125940107811,0.128493260398,0.201008899137,0.21649120356,0.217986349186,0.0669520898831,0.104625264762,0.107684972206,2.43598438752,225.188803155,0.000433589211837,0.792466088488,0.919243624233,0.931984549102,0.00491642854321,0.00570295140448,0.00578199560284,2777.26356597,18.7835944548,21.788565711,22.0905601675,0.00676334600899,0.00784533595515,0.0079540740887,False,True,False,39,1.75383969577e-10,0,0,10.066586068,17.09110716
40,40,247.087777476,-24.6415422258,0.587748775352,0.00929289868847,0.00526092159693,0.00699208205102,6.45663822277,0.000562352729243,3.50933803966,0.292536857692,0.260518514112,0.355899202896,0.37261557586,0.348043747911,0.424180146739,0.277733279197,0.243778295712,0.34383455889,8.74424445615,302.12784702,0.000170999686329,0.902623538368,0.787503183365,1.16972917109,1.53573018987,1.33986358865,1.99018563738,26.8585650578,64.5461202959,56.313926068,83.6466994064,2.40318573078,2.09668409116,3.11433984751,False,True,False,40,1.73118868905e-09,0,0,17.2923226026,19.1814283952
41,41,246.733281055,-24.5464672206,10759.626646,0.0653485544797,0.0403759241933,0.0513664120006,158.433713902,0.0382399855885,3.71643866258,0.13908363383,0.197823227391,0.546240878776,0.233723519938,0.272793797342,0.577634420909,0.117270000375,0.183144819976,0.541098044197,1.61558101665,153.436890254,0.00170508955695,2.60892861377,3.55407298491,15.9354190614,0.000242473897989,0.000330315642153,0.00148103829116,69920.3337105,25.3952778884,34.5953011559,155.115166125,0.000363203041816,0.000494781693965,0.00221845574661,False,False,True,41,3.72504250975e-11,3,3,11.4544298909,19.1364214925
42,42,246.504828163,-24.5364305297,8.26422033528,0.0193892317377,0.00869027519757,0.0129806686912,23.3162243691,0.00202446982528,3.37175462771,0.312087408817,0.299328932586,0.404811199136,0.409355793518,0.399714178918,0.483782721778,0.293728702523,0.280135341982,0.390832581664,6.3206671332,278.755624222,0.000426007300626,2.02244666071,1.92829867238,2.82472322747,0.244723225987,0.233330985156,0.341801538787,181.002078579,77.9022525276,74.2757834074,108.804996671,0.430394242648,0.410358731737,0.601125675052,False,True,False,42,1.28946159598e-09,0,0,22.7818444096,29.1266296594
43,43,246.811024651,-24.4605133658,43.7054625523,0.0206987063206,0.006980041074,0.0120198926907,87.936308933,0.00213694037112,3.92689648267,0.27906174853,0.151842747937,0.552703540891,0.350041581961,0.260211202123,0.591721939531,0.266079284413,0.126407856568,0.546263608722,7.78781070255,340.88931644,0.000450066366074,1.36936112622,0.756712132508,3.91303798042,0.0313315783944,0.0173139028469,0.0895320116047,896.674448209,56.9622858312,31.4774911881,162.773415749,0.0635261615238,0.0351047041108,0.181530115054,False,True,False,29,9.01490164323e-10,0,1,14.4967948212,17.140861257
44,44,246.741228459,-24.3876795183,74.7389318869,0.0253867447993,0.0157592074251,0.0200018743407,47.5506800828,0.00461129237979,3.46275219204,0.232664673002,0.236025765911,0.315425619838,0.320402628523,0.322851601321,0.384731485522,0.215504052404,0.219128520995,0.302989221243,1.56656721374,156.919600176,0.00025069773689,1.90915400872,1.9384504882,2.75273422125,0.0255443041601,0.0259362883475,0.0368313294257,1250.20763165,47.7243776308,48.4567209848,68.8119066834,0.0381731613394,0.0387589387219,0.0550403828463,False,True,False,44,1.24560383739e-10,0,0,15.7536257898,20.7863710864
45,45,247.072510174,-24.6515936565,0.415119342777,0.00719316060918,0.00538209844498,0.00622208152705,74.9077934706,0.000487372365344,3.54998758241,0.28417533802,0.238308668372,0.302810945148,0.363126813249,0.328475997879,0.377888777635,0.269547369767,0.220660787705,0.289127360017,1.56512770337,119.655020911,2.42371284578e-05,0.762834739509,0.624196180983,0.826117486771,1.83762754683,1.50365477264,1.99007225547,24.5073012197,61.3006062516,50.1597558847,66.3859420019,2.50132014546,2.04672703188,2.70882303224,False,True,False,45,4.92764384833e-10,0,0,16.5913731775,19.2784455726
46,46,246.735130647,-24.5488185574,8173.66121871,0.0587684406033,0.039187458361,0.0479894344526,162.791979921,0.0324290073864,3.7295363741,0.137847049971,0.178427663919,0.378130518819,0.232068578564,0.258244936489,0.421706894932,0.116093517876,0.162210748591,0.370754076133,1.54486363191,156.336199545,0.00142311961468,2.40301479562,2.97568797685,7.93496771492,0.000293994910153,0.000364058149368,0.000970797235486,59062.8965986,25.0369151359,31.0035741282,82.6741115564,0.000423902594992,0.000524924714393,0.00139976391809,False,False,True,41,4.44410467267e-11,3,3,11.3153465092,18.8709883102
47,47,246.74426299,-24.5502686377,1710.27088263,0.0617941299556,0.0162184344612,0.03165760646,168.06892399,0.0138338771394,3.75274556195,0.13248666959,0.168194631384,0.340688703249,0.226329049038,0.248920780261,0.386963710625,0.110525720919,0.15150132472,0.33276419562,4.191906287,238.495522273,0.00168045817781,1.50777591585,1.82380546143,4.40754426242,0.000881600646518,0.00106638397458,0.00257710302337,11753.3036395,23.8138015544,28.8051698371,69.6127211638,0.00202613684499,0.00245081474286,0.00592282164222,False,False,True,41,1.48621374426e-10,2,3,10.9316445796,18.4420419339
48,48,246.822747704,-24.5523860999,0.562020649614,0.00691068871608,0.00536396733153,0.0060884077156,1.18408824472,0.000412392001445,3.33726616775,0.434143037435,0.359325744039,0.445650982859,0.497859138448,0.434164179905,0.507925529292,0.423164652803,0.345981411001,0.434963153557,4.16891610994,28.8578329029,6.18145344352e-05,1.40312002453,1.06706244608,1.46043401614,2.49656311649,1.8986178654,2.59854156095,34.53609398,115.228815979,87.6306660071,119.93562885,3.33647505262,2.53736470772,3.47276182767,False,True,False,48,1.73665147408e-09,0,0,19.2788511581,20.7367723572
49,49,246.808708554,-24.5005664896,362.926886152,0.0307890910303,0.0112884389393,0.0186429818991,149.527485901,0.00569850765633,3.63584814446,0.33470603639,0.231012826419,0.559406461612,0.398730317854,0.316740685025,0.599911097475,0.323397087612,0.21429995672,0.552714333787,1.89631977537,8.27650199592,0.000263634547622,2.75582746673,1.73900651796,6.23831496716,0.00759334062007,0.00479161667077,0.0171889027934,5005.69692064,73.9105868804,46.6397094458,167.310009764,0.0147652940344,0.00931732587594,0.0334239192698,False,True,False,49,3.94194610989e-10,1,4,15.2448156854,17.1000975058
50,50,246.621117535,-24.391596754,2731.20843393,0.0518253353321,0.0202655708974,0.0324078695297,140.173747975,0.0164581898758,3.44013418725,0.255732468519,0.274088257691,0.581058100019,0.350431657477,0.364043437122,0.628515526224,0.237278536358,0.256955991107,0.573175822901,4.09844925637,207.581241926,0.00172179133241,3.70028585817,3.99332836094,11.9031150527,0.00135481635609,0.00146211043849,0.00435818625368,22379.7381069,57.0893105883,61.6104733031,183.64544207,0.00255093738433,0.0027529577428,0.00820587985406,False,False,True,50,7.54385065005e-11,3,12,18.6359493715,25.3947812911
51,51,246.617842401,-24.3892589517,1372.43284144,0.0407411750918,0.0155481304256,0.0251684148094,152.905319187,0.0102723098542,3.43927503871,0.252891694673,0.262820124074,0.537704752554,0.347922949498,0.355204993168,0.588406806956,0.234317920261,0.245000196203,0.529223090426,5.32868299632,218.664911892,0.00135017978785,2.83269714236,2.95251502152,8.10194644429,0.00206399690887,0.00215130018196,0.00590334637853,14305.3941012,56.2748421745,58.6551644964,160.954643064,0.00393381977291,0.00410021311413,0.0112513253341,False,False,True,50,1.23717224543e-10,2,11,18.5362554312,26.2355582084
52,52,246.749429062,-24.5720139602,232.454422455,0.0217472491902,0.0133591135223,0.0170447637335,153.798180325,0.004461331652,3.82208382974,0.133032088211,0.127614086449,0.26835123641,0.225079811615,0.221920571744,0.323999646891,0.11168295859,0.105170822027,0.258433613968,4.44380520201,261.466770081,0.000516412772975,0.802864398132,0.780484422384,1.66363553396,0.00345385727513,0.00335758044154,0.00715682462132,4539.16278877,23.5516435043,22.8951376091,48.8019534906,0.00518854348264,0.00504391198873,0.010751311588,False,True,False,41,5.7511135685e-10,2,3,10.7015537281,18.1548156541
53,53,246.908247773,-24.7122103527,317.859056633,0.0340841811636,0.0118759939911,0.0201192328554,100.344878536,0.00761050693576,3.63920308241,0.151868271442,0.135057051322,0.288405394723,0.255954337823,0.246351493382,0.354438038146,0.127813042954,0.107296827493,0.276495703011,1.09839759972,285.142515972,0.000177845303406,1.22550343842,1.13527204602,2.35001261564,0.00385549322207,0.00357162088772,0.0073932536028,3960.26275241,30.4560180607,28.2136017357,58.4021426792,0.00769040338097,0.00712417420247,0.0147470373383,False,True,False,5,2.12288291882e-10,1,0,13.7809426995,17.5367063188
54,54,246.914527015,-24.7180766914,545.447206449,0.0461132458467,0.0183205316455,0.0290657733393,122.48092787,0.0102348196722,3.6133547806,0.149002058964,0.140392060592,0.307229039394,0.253967455413,0.24901362515,0.369712777004,0.12448982192,0.114043995298,0.296117856323,1.35020416908,309.163757798,0.000456271351479,1.74307529017,1.67573844232,3.6939322902,0.00319568102937,0.0030722284806,0.00677230031894,5023.07086432,29.9850148459,28.8266619084,63.5443662049,0.00596945885411,0.00573885232501,0.0126505016396,False,False,True,5,1.48187729044e-10,1,0,13.731986708,17.5246017312
55,55,246.833834318,-24.4125385684,205.017761677,0.0249322454394,0.0189946042026,0.0217618504269,120.632398059,0.00667325238702,3.12148399115,0.137622136188,0.234546299503,0.6018546704,0.247993414759,0.312366528305,0.636231031683,0.110427654083,0.219696110634,0.596224335883,7.87702501649,261.241001396,0.00149215472352,1.24438350864,1.97425356607,8.19037232811,0.00606963756929,0.00962967086327,0.0399495744229,3491.98500514,28.5909397462,45.3604249487,188.181890957,0.0081875894954,0.012989868193,0.0538896618054,False,True,False,55,1.30836946415e-10,0,0,13.8173782074,18.9175331335
56,56,246.552069375,-24.3870969677,228.06745866,0.0343307069276,0.0169273159809,0.024106570142,164.311262587,0.00682321311482,3.17958177789,0.627456985454,0.282572500228,1.25634107656,0.684370099287,0.393074270448,1.28571111252,0.617955648566,0.260795193369,1.25162287277,1.80463561204,57.284873369,0.000419488792504,10.4977350027,3.46308209101,37.0510352774,0.0460290786961,0.0151844638922,0.162456474479,2821.12839949,217.735972825,71.8285942505,768.484173798,0.0771804547656,0.0254609447281,0.272403118531,False,False,True,56,2.7553219186e-10,0,2,24.2384013679,25.1716243487
57,57,246.919784659,-24.5975484699,423.193810723,0.04842308531,0.0249145188961,0.0347338145611,119.942309226,0.0118094073141,3.39913483609,0.393137899935,0.197138110097,1.1216737211,0.45424752838,0.301076141743,1.14452406933,0.382557342467,0.175088966993,1.11800923454,1.34736589224,130.287531891,0.000650205296994,6.66370489278,2.92740825943,42.3039062011,0.0157462248358,0.00691741746985,0.0999634331343,3711.32618764,95.9253248885,42.1406098987,608.97293798,0.0258466435012,0.0113545961115,0.164084994741,False,False,True,57,1.53144201267e-10,0,0,16.811469102,19.4168930392
58,58,246.697060832,-24.5508665629,144.597591487,0.0238830750241,0.013548076695,0.0179880441444,38.5591970747,0.00449882183395,3.64964425753,0.155602486621,0.116076121273,0.265468328618,0.252932843532,0.230730482217,0.332018558207,0.133828282982,0.0846849538753,0.253320565652,1.88993099185,244.437437981,0.000244609785918,1.06997227947,0.890373079792,1.84368529531,0.00739965492141,0.00615759274157,0.0127504564658,2571.0652124,29.7412067395,24.7490242031,51.2475197559,0.0115676594261,0.00962598073504,0.0199324075907,False,True,False,41,2.79937651225e-10,1,0,12.9090109217,19.0894434808
59,59,246.737877636,-24.5181717317,104.920139146,0.0264276876325,0.0104855870912,0.016646615881,171.183099906,0.003711528013,3.66979603038,0.123205204349,0.150262575785,0.392753067992,0.21997074034,0.236191544956,0.432969486967,0.0995809328928,0.13158906299,0.385994575395,5.3031597161,204.476432375,0.000587823054355,0.748917398268,0.863441226194,2.90147390476,0.00713797564855,0.00822950896959,0.0276541179641,1685.93943415,22.494583993,25.9344371363,87.1490615722,0.0133424626872,0.0153827810246,0.0516916917695,False,True,False,41,6.50572375895e-10,0,0,10.7808393983,18.046137317
60,60,246.714825977,-24.4458006925,42.3397736987,0.0204422366683,0.0134531165977,0.0165834795329,43.6332192272,0.00329913601156,3.60489079376,0.324440643569,0.147267507271,0.636301950424,0.397988902303,0.273534556966,0.676767025844,0.311192020907,0.115180125778,0.629649835059,3.50369838384,201.827751182,0.000385423350453,2.44228145676,1.15366094077,7.06207244645,0.0576829123873,0.02724768793,0.166795233643,879.553774007,73.6359776582,34.7834403052,212.924930273,0.0837196995048,0.0395466898479,0.242082902223,False,True,False,60,3.29332975405e-10,0,0,17.2497548208,19.9607039337
61,61,246.778284611,-24.440880862,1.61391123019,0.010960131851,0.00449417118192,0.00701831238367,151.749970618,0.000637333093142,3.51628533566,0.309814469832,0.167943080803,0.47621711204,0.386423548196,0.285557404514,0.529264480844,0.295856894706,0.140538872975,0.467256925286,1.40451324403,217.88600431,2.76726798988e-05,0.974401606102,0.532105410729,1.82791636838,0.603751673497,0.329699304879,1.13260031543,62.5325502541,69.4185120891,37.9083589929,130.224779723,1.11011803944,0.606218023076,2.08251189491,False,True,False,61,7.97709029588e-10,0,0,17.3162163734,20.0268616159
62,62,246.799726903,-24.4360291643,1.88737444649,0.00814083582699,0.005763802877,0.00684997612848,42.826913685,0.000637333093142,3.56896511037,0.428295378933,0.159727155396,0.694103390414,0.486969917187,0.281452540939,0.731766551035,0.418240886497,0.130388924736,0.687944782745,6.20072811272,192.512265794,0.000116380654795,1.51032862354,0.504519009234,3.41045477378,0.800227335038,0.267312620541,1.80698365399,98.4535431484,110.243349408,36.8263333894,248.939172182,1.11974994381,0.374047822067,2.52849378723,False,True,False,62,1.69788836457e-09,0,0,17.4345887733,19.5429081988
63,63,246.552580282,-24.3892117741,149.647652688,0.0279878804905,0.016808953289,0.0216897896675,163.812331971,0.00554854692853,3.16937038555,0.629837888975,0.28298856684,1.1451692114,0.686167485785,0.39269909743,1.17709072501,0.620440730638,0.261406700005,1.1400278315,1.97722947458,78.2833654537,0.000372072650729,9.49497311215,3.10994905892,27.9417333887,0.063448860985,0.020781809825,0.186716817048,2270.60805539,218.881170765,71.6915448833,644.121815309,0.0963976016225,0.0315737208423,0.283678115991,False,True,False,56,3.57713576521e-10,0,2,24.066300642,25.3097686336
64,64,246.619978806,-24.3966546583,205.438202433,0.0229017043666,0.0106351062827,0.0156064749381,148.019437554,0.00307419491986,3.53871591955,0.240283023907,0.164530007534,0.448379615224,0.33515491497,0.285767403371,0.505605740473,0.221547652107,0.135711288975,0.438624794015,5.53534759968,239.202661462,0.000539280265662,1.62994943998,1.18497264576,3.70942795113,0.00793401334647,0.00576802479638,0.0180561741059,3809.39211218,52.2202946677,37.9641350933,118.842594687,0.0137083012538,0.00996592998971,0.031197259612,False,True,False,50,3.83530849219e-10,0,5,17.7235649494,26.3556827323
65,65,246.804163773,-24.7078697158,2.7247657375,0.010086077694,0.0065475854409,0.00812646635785,30.3640490806,0.000862274184839,3.50870914105,0.35058712721,0.146780450366,0.689226817819,0.421611230512,0.276385955755,0.727927401826,0.337962800082,0.113366754754,0.682891738766,6.1960343608,164.638061744,0.000163673094093,1.34308720504,0.577180715897,4.00364909877,0.492918413701,0.211827647402,1.46935534445,114.722641038,82.636606484,35.5124041915,246.333949005,0.720316458344,0.309550092905,2.14721302419,False,True,False,65,9.07928421333e-10,0,0,17.8053151505,19.0780189086
66,66,246.757025448,-24.4403199036,5.47837263454,0.013393832532,0.00667584845348,0.00945596088163,118.390821154,0.00112470545849,3.61273137683,0.294657727815,0.146383170939,0.675422727773,0.374576266932,0.273700997297,0.713918807974,0.279904135542,0.113803256836,0.669118083543,6.52482640369,340.884533694,0.000233367453209,1.23357145077,0.658622488079,4.48106705129,0.225171147174,0.120222287167,0.81795586942,173.69566543,65.2271866503,34.8257832453,236.944034952,0.375525701742,0.200498861955,1.36413326358,False,True,False,66,4.20057002847e-10,0,0,17.3636315636,19.7194244979
67,67,246.942962112,-24.6054748305,3.13823085158,0.0145660178677,0.0068513819273,0.00998986244007,30.8985076449,0.00104972509459,3.47870789517,0.370980847504,0.133107737223,1.03286866003,0.433281705553,0.26043025335,1.0568462121,0.360118478904,0.0988746648125,1.02901710312,4.40738750746,115.518077583,0.000175938240238,1.74372639293,0.629970921419,10.3743579125,0.555639937084,0.200740783968,3.30579820386,91.492674964,87.2747949927,31.5305103147,519.244282626,0.953899260537,0.344623329978,5.67525523579,False,True,False,57,1.34765642023e-09,0,0,16.266979084,19.4659468445
68,68,246.677620115,-24.4268718837,10.0643051713,0.0129625674567,0.0123494801859,0.0126523108548,132.862527476,0.00149960727798,3.61749333518,0.240093340479,0.100739044589,0.498900931382,0.339266632585,0.260010367,0.553497222375,0.220314084933,0.0322775306112,0.489689312944,0.420133256948,96.5740062523,2.69021357148e-05,1.35403620998,0.795296938624,3.60395096785,0.134538469068,0.0790215444671,0.358092377616,329.712220024,53.5094428803,31.4289202879,142.42263762,0.162291354796,0.0953222791852,0.431960446021,False,True,False,50,1.0282161313e-09,0,0,18.653410571,22.4963975619
69,69,246.943018127,-24.7452206842,22.4776588259,0.0151034323535,0.00885166519549,0.0115624619565,100.644893186,0.00224941091697,3.49726883761,0.133410608229,0.0953418270068,0.184873692524,0.241062186351,0.222267071959,0.272930154962,0.106813589144,0.0519693795897,0.166700433788,2.43853094399,339.572144967,0.000130403394312,0.624721751848,0.53110293579,0.800813690188,0.0277930080124,0.0236280361716,0.03562709517,632.000899312,27.0150835608,22.9666890057,34.6298951382,0.042745324556,0.0363396460838,0.0547940599071,False,True,False,5,5.56298693137e-10,0,0,13.0874701602,17.4117451771
70,70,246.829439132,-24.725504012,4.26815174317,0.0146872782165,0.00933875354057,0.0117115699821,55.2647662291,0.00101223491264,3.48022326297,0.42605597791,0.105580018584,0.705094770726,0.484096926459,0.25292939374,0.741609583001,0.41611433926,0.0526743519062,0.699132378545,1.60152963438,92.1820347933,8.7866880119e-05,2.55186618486,0.696613445325,5.98885657712,0.597885534164,0.163211967906,1.40314987317,123.407287211,108.946374771,29.7403954547,255.681201849,0.882819623004,0.240993835347,2.07184849151,False,True,False,5,8.58666587246e-10,0,0,17.1499908505,19.2555988255
71,71,246.687645496,-24.4735907616,2.46021286445,0.00865935486306,0.00516723849989,0.00668916675174,143.724644497,0.000712313457041,3.35711865644,0.371489660824,0.160870977852,0.59240064154,0.449499601005,0.299874631671,0.644192396185,0.357566577094,0.125414355122,0.583770339305,7.42340945191,151.543788701,0.000132864039344,1.25663390216,0.559280408222,2.5809603904,0.510782591343,0.227330088507,1.04908011323,120.650582646,93.930525938,41.804938416,192.920918718,0.778533546034,0.346495951361,1.59900528027,False,True,False,41,3.10661896711e-09,0,0,20.7922962151,21.1249553629
72,72,246.909993866,-24.5937424534,13.9857022863,0.0197998773929,0.00901575743056,0.0133607968224,118.289924286,0.00202446982528,3.30345040264,0.429600813534,0.16425113162,0.98617967408,0.483726331521,0.276428542404,1.01093256669,0.420383023591,0.138359899437,0.982199255295,5.49036344534,179.508195238,0.000392035869818,2.90676515746,0.949240492074,12.695647718,0.207838340754,0.0678722078193,0.907759042639,299.960489865,108.779633285,35.5233488202,475.108179804,0.362646538327,0.118426759591,1.58390253336,False,True,False,57,1.0348446831e-09,0,0,16.0488331937,19.3113455379
73,73,246.54119522,-24.3580574844,2.83312611335,0.0126297032377,0.00517546388733,0.00808483599181,62.7677898714,0.000749803638991,3.23299664957,0.57535731729,0.181547996201,1.25179536386,0.641399251466,0.33662535874,1.28349078306,0.564180873399,0.142210021712,1.24669789778,1.49502552586,127.424464107,3.90886820575e-05,3.09247530582,0.851810523852,12.3832560058,1.09154170414,0.300660997701,4.37088061399,95.2609782567,191.251579435,52.6795178476,765.83223323,2.00765920039,0.553002066656,8.03930683103,False,True,False,56,1.670236671e-09,0,0,26.0878636237,24.444839112
74,74,247.249643983,-24.3456857548,74.2845234167,0.0189207368607,0.0131693351228,0.0157852312143,93.7136650865,0.0043863512881,3.28474195741,0.120615936189,0.124776782667,0.131681472274,0.214521010899,0.216887771778,0.220932275131,0.0977766501512,0.102865517764,0.111139909089,1.71334240699,329.646449786,0.000170767826483,0.675411958669,0.690397500166,0.716386521111,0.00909222981589,0.00929396149308,0.00964381930664,1667.25708481,21.3937936511,21.8684633374,22.6916701879,0.0128317305387,0.013116431495,0.0136101806942,False,True,False,74,2.5666177823e-10,0,0,10.2170708196,15.6676048954
75,75,246.53166291,-24.341069932,10.0739123848,0.0149996536546,0.00580160971591,0.00932856561203,10.6246252217,0.00127466618628,3.11695288309,0.525780770045,0.238991365015,0.789567754214,0.586477408841,0.353025785862,0.831220531163,0.515505119893,0.215446009568,0.782762638979,6.8058599949,104.556022327,0.000236904190658,2.98329070143,1.08095062256,5.99274119628,0.2961402271,0.107301967822,0.594877240078,285.206365415,159.900826424,57.937665206,321.203786601,0.560649571028,0.203142959736,1.12621534984,False,True,False,75,8.63538828342e-10,0,0,21.9172106511,23.494981023
76,76,246.81380312,-24.6785356116,22.6010543336,0.0176826620439,0.00725394106182,0.011325589975,158.075493014,0.00187450909748,3.16766585569,0.437656672608,0.189071488711,0.72062448425,0.492085628721,0.293858691822,0.754920227718,0.428395680946,0.16651583774,0.715037861708,4.33137883103,142.55192634,0.00022223263221,2.54988342937,0.909318538031,6.00124127652,0.112821437077,0.0402334565729,0.265529261952,542.7793651,112.571770432,40.1444224996,264.94166263,0.207398765817,0.0739608486999,0.488120366517,False,True,False,5,4.84795893872e-10,0,0,16.428867538,18.7056532372
77,77,246.859382626,-24.547024363,13.9263688166,0.0141297642897,0.0101054330065,0.0119493676162,4.3605680542,0.00183701891553,3.36704517339,0.1426096225,0.0896582806914,0.271378374458,0.252289865345,0.226608205992,0.341992534787,0.116072243142,0.0342617643291,0.258421135594,2.71576962318,169.463994022,0.000155111058653,0.707168098451,0.570524522205,1.29944021456,0.0507790729776,0.0409672133288,0.0933078989698,418.547981137,29.5901892537,23.8725822374,54.3727608143,0.0706972452079,0.0570366679885,0.129908070914,False,True,False,77,2.92346356314e-10,0,0,14.0614467277,19.0410135546
78,78,246.579600343,-24.4206985586,3.77259577211,0.0135390486661,0.00561610184361,0.00871990115622,51.7514165944,0.000862274184839,3.03507182081,0.629969340198,0.236721693303,1.30314047175,0.690130201572,0.368042776878,1.33326419536,0.619898500673,0.208446495836,1.29830191814,9.25512995208,97.5750809203,0.000281491727647,3.86146193065,1.09821226129,14.411929312,1.02355570644,0.291102553158,3.82016261019,118.329873537,221.416611351,62.9716003438,826.381460855,1.87118100217,0.532169928536,6.98370949072,False,True,False,78,3.33431692554e-09,0,1,25.7831371087,24.2108649083
79,79,246.611230978,-24.3655935703,12.8198312541,0.0100618403806,0.00737973308414,0.00861705845078,127.299773467,0.00116219564044,3.2231949965,0.236212757241,0.109267602005,0.332823980141,0.340410792742,0.268369987107,0.413345911905,0.215113337811,0.0491598440649,0.318196610883,2.33725950858,352.70405761,6.94200631311e-05,0.928418550362,0.577038855829,1.36887710819,0.0724204969596,0.0450114236599,0.106778090995,541.062159023,53.8709674343,33.4823570668,79.4283290529,0.0995652099041,0.0618826441813,0.14680074688,False,True,False,50,1.34729560681e-09,0,2,19.5059424514,23.7456903626
